,ds,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,is_estimated,y,location
59859,2023-01-24 09:00:00,6.3250003,1.28,710.875,16119.7,28.2,693.45,0.5,277.125,8.924999,8859.9,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1024.4,0.0,0.0,1011.2,1017.475,0.0,0.0,85.575,1023.75,,0.0,0.0,0.0,0.0,149.95975,3.5002499,0.3,278.975,100.0,19219.525,1.8,1,2.1134844169031246,B
59847,2023-01-23 21:00:00,5.4,1.28475,1271.775,0.0,0.0,972.85,0.0,274.8,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.45,0.075,0.75,1008.15,1014.45,0.0,0.1,75.55,1020.75,,0.0,0.0,0.0,1.025,319.28723,-41.15525,0.25,277.625,100.0,4146.125,1.15,1,-0.0,B
59835,2023-01-23 09:00:00,4.225,1.29775,1324.925,13368.7,26.150002,959.65,0.0,271.35,5.875,6588.6,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1026.7,0.044999998,0.75,1013.25,1019.6,0.0,0.1,64.55,1025.925,,0.0,0.0,0.0,0.5,150.07324,3.2865,0.15,274.65002,100.0,5177.525,0.6,1,1.265215675384375,B
59851,2023-01-24 01:00:00,5.875,1.28,767.25,0.0,0.0,694.25,0.0,276.025,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.975,0.0175,0.25,1008.75,1015.025,0.0,0.075,78.65,1021.275,,0.0,0.0,0.0,0.075,36.10975,-41.96675,0.45000002,278.3,100.0,7081.9497,3.125,1,-0.0,B
59854,2023-01-24 04:00:00,6.6499996,1.27675,642.225,0.0,0.0,315.05,0.0,277.85,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.6,0.0,0.0,1011.375,1017.625,0.0,0.0,94.125,1023.9,,0.0,0.0,0.0,0.0,83.54075,-24.86725,0.1,277.875,100.0,22396.725,2.1,1,-0.0,B
59808,2023-01-22 06:00:00,2.2,1.3180001,,0.0,0.0,,0.0,263.075,0.0,0.0,0.0,0.0,6.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.7,0.0,0.0,1014.2,1020.6,0.0,0.0,38.75,1027.075,,0.0,0.0,0.0,0.0,110.40025,-12.0217495,0.0,272.575,6.45,61732.4,1.525,1,-0.0,B
59873,2023-01-24 23:00:00,6.3250003,1.2574999,1236.425,0.0,0.0,1117.725,0.0,277.15,0.0,0.0,0.0,0.0,99.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.15,0.0,0.0,999.175,1005.325,0.0,0.0,79.3,1011.5,,0.0,0.0,0.0,0.0,178.09375,-45.777252,0.1,280.625,100.0,46324.125,3.2,1,-0.0,B
59792,2023-01-21 14:00:00,2.375,1.3197501,10574.5,91302.6,3.65,,0.0,263.925,2.95,62433.7,0.0,54183.2,22.7,7.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1028.6,0.0,0.0,1015.0,1021.42505,0.0,0.0,42.8,1027.9,,0.0,0.0,0.0,0.0,220.215,-0.09375,0.0,271.75,43.025,61493.95,1.3,1,1.05440631971875,B
59857,2023-01-24 07:00:00,6.3500004,1.2822499,546.1,0.0,0.0,491.25,1.0,277.15,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.075,0.0,0.0,1011.85,1018.1,0.0,0.0,92.8,1024.4,,0.0,0.0,0.0,0.0,123.10025,-5.6705,0.1,277.55,100.0,13651.375,1.3,1,-0.0,B
59799,2023-01-21 21:00:00,2.15,1.30825,2197.9,0.0,0.0,2025.65,0.0,262.475,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1029.025,0.0,0.0,1015.525,1021.9,0.0,0.0,29.75,1028.3251,,0.0,0.0,0.0,0.1,319.26398,-41.6245,0.2,273.25,100.0,66876.22,1.5,1,-0.0,B
59826,2023-01-23 00:00:00,2.875,1.29975,5891.3,0.0,0.0,1266.95,0.0,266.2,0.0,0.0,0.0,0.0,90.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.125,0.0,0.0,1012.7,1019.05,0.0,0.0,32.05,1025.425,,0.0,0.0,0.0,0.0,17.086,-45.18175,0.0,274.75,100.0,60966.977,0.45000002,1,-0.0,B
59793,2023-01-21 15:00:00,2.275,1.322,8695.4,7696.3,0.0,4386.2,0.0,263.4,0.0,15847.0,0.0,0.0,60.05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.6,0.0,0.0,1015.0,1021.475,0.0,0.0,40.15,1027.925,,0.0,0.0,0.0,0.0,233.488,-4.9814997,0.0,272.075,95.75,62924.125,1.425,1,-0.0,B
59804,2023-01-22 02:00:00,2.5,1.31625,2601.8,0.0,0.0,3228.425,0.0,264.7,0.0,0.0,0.0,0.0,44.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.85,0.0,0.0,1015.375,1021.825,0.0,0.0,36.8,1028.25,,0.0,0.0,0.0,0.0,53.89225,-37.631,0.0,274.25,44.7,62610.227,1.8,1,-0.0,B
59876,2023-01-25 02:00:00,5.975,1.2565,1462.15,0.0,0.0,1010.45,0.0,276.32498,0.0,0.0,0.0,0.0,91.775,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.6,0.0,0.0,996.675,1002.8,0.0,0.0,79.525,1008.975,,0.0,0.0,0.0,0.0,53.347,-37.047,0.15,280.825,98.524994,41395.2,2.8,1,-0.0,B
59863,2023-01-24 13:00:00,6.1499996,1.26725,1561.95,222279.4,36.325,1295.6499,0.0,276.75,16.275,88147.1,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1020.15,0.0,0.0,1007.05,1013.25,0.0,0.0,71.9,1019.45,,0.0,0.0,0.0,0.1,206.53226,4.305,0.17500001,280.0,100.0,34662.676,1.6,1,1.0629953187171874,B
59832,2023-01-23 06:00:00,3.8,1.298,2638.75,0.0,0.0,1851.625,0.0,269.82498,0.0,0.0,0.0,0.0,99.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.3,0.0,0.0,1012.92505,1019.25,0.0,0.0,56.7,1025.625,,0.0,0.0,0.0,0.0,110.239,-11.8445,0.025,274.9,100.0,56812.926,0.3,1,-0.0,B
59803,2023-01-22 01:00:00,2.6,1.31375,2601.15,0.0,0.0,2473.975,0.0,264.7,0.0,0.0,0.0,0.0,59.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1029.2,0.0,0.0,1015.7,1022.1,0.0,0.0,36.15,1028.525,,0.0,0.0,0.0,0.0,36.442497,-42.37775,0.0,274.3,59.45,64537.324,1.65,1,-0.0,B
59828,2023-01-23 02:00:00,3.25,1.3,1739.95,0.0,0.0,1066.8,0.0,267.925,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.375,0.0,0.0,1012.925,1019.275,0.0,0.025,43.65,1025.6499,,0.0,0.0,0.0,0.2,53.709,-37.44325,0.175,274.17502,100.0,22993.85,1.05,1,-0.0,B
59853,2023-01-24 03:00:00,6.775,1.2715,674.4,0.0,0.0,380.65002,0.0,278.2,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1023.65,0.0,0.0,1010.45,1016.65,0.0,0.0,90.2,1022.95,,0.0,0.0,0.0,0.0,69.208,-31.373251,0.1,278.725,100.0,19336.426,4.7,1,-0.0,B
59836,2023-01-23 10:00:00,4.6499996,1.299,1220.425,108024.2,55.575,884.35,0.0,272.7,10.45,23160.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1026.6,0.06,1.0,1013.15,1019.475,0.0,0.1,68.8,1025.8501,,0.0,0.0,0.0,0.625,164.04025,5.8985,0.15,274.65002,100.0,4583.175,0.7,1,5.7578343683875,B
59820,2023-01-22 18:00:00,1.95,1.3065,8254.85,0.0,0.0,4708.35,0.0,261.25,0.0,0.0,0.0,0.0,68.025,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.7,0.0,0.0,1011.25,1017.6,0.0,0.0,24.5,1024.0,,0.0,0.0,0.0,0.0,272.86575,-23.6415,0.1,274.3,90.525,66424.45,1.5,1,-0.0,B
59860,2023-01-24 10:00:00,6.4,1.277,867.85,115880.0,58.65,834.0,0.0,277.25,18.25,36397.7,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.65,0.0,0.0,1010.5,1016.75,0.0,0.0,81.275,1023.025,,0.0,0.0,0.0,0.0,163.95026,6.1235,0.22500001,279.7,100.0,31202.9,1.75,1,8.89108140568125,B
59842,2023-01-23 16:00:00,5.2,1.2925,1091.375,0.0,0.0,921.6,0.0,274.2,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.1,0.07,1.0,1010.75,1017.05,0.0,0.1,78.6,1023.45,,0.0,0.0,0.0,0.75,246.58575,-10.32025,0.1,276.25,100.0,4196.95,1.15,1,-0.0,B
59798,2023-01-21 20:00:00,2.175,1.311,2320.95,0.0,0.0,2095.3,0.0,262.55,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1029.05,0.0,0.0,1015.5,1021.9,0.0,0.0,31.575,1028.3,,0.0,0.0,0.0,0.1,302.22424,-36.553,0.15,272.7,100.0,65447.9,1.575,1,-0.0,B
59833,2023-01-23 07:00:00,3.8,1.299,1334.375,0.0,0.0,1134.25,0.0,270.0,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.5,0.0,0.0,1013.1,1019.425,0.0,0.0,58.25,1025.8,,0.0,0.0,0.0,0.05,123.24875,-5.8625,0.1,274.8,100.0,54182.1,0.475,1,-0.0,B
59815,2023-01-22 13:00:00,2.1,1.3034999,,198526.4,31.275,,0.0,262.34998,20.25,105325.8,25.925,168396.9,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.675,0.0,0.0,1011.3,1017.625,0.0,0.0,27.1,1024.025,,0.0,0.0,0.0,0.0,206.55376,3.82575,0.0,274.95,0.0,67656.66,1.075,1,23.605116432731247,B
59875,2023-01-25 01:00:00,6.0,1.257,1246.875,0.0,0.0,1113.6,0.0,276.4,0.0,0.0,0.0,0.0,96.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.7,0.0,0.0,997.75,1003.9,0.0,0.0,78.975,1010.075,,0.0,0.0,0.0,0.0,35.94675,-41.75125,0.1,280.45,99.325,48439.9,2.6,1,-0.0,B
59923,2023-01-28 03:00:00,5.2,1.26825,939.65,0.0,0.0,468.725,0.0,274.225,0.0,0.0,0.0,0.0,95.325005,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.125,0.08,1.0,995.92505,1002.125,0.0,0.0,84.825,1008.325,,0.0,0.0,0.0,0.1,68.47825,-30.568249,0.0,276.0,95.925,13140.6,6.6,1,-0.0,B
59883,2023-01-25 09:00:00,6.725,1.25125,1048.4,19355.5,30.35,552.6,0.0,278.025,15.700001,15643.9,1.6500001,0.0,98.35,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1007.875,0.1425,1.0,994.875,1001.0,0.0,0.0,89.674995,1007.15,,0.0,0.0,0.0,0.0,149.84726,3.7207499,0.1,279.625,99.525,11873.675,5.025,1,4.562625363615624,B
59935,2023-01-28 15:00:00,4.5,1.2705,2728.5,32003.1,0.0,680.875,0.0,272.3,0.0,17844.5,0.0,0.0,99.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.675,0.0,0.0,995.475,1001.675,0.0,0.0,76.325,1007.92505,,0.0,0.0,0.0,0.175,233.76375,-3.27275,0.075,275.05,99.825,10258.15,7.575,1,-0.0,B
59916,2023-01-27 20:00:00,3.625,1.2757499,2004.85,0.0,0.0,1296.55,0.0,269.325,0.0,0.0,0.0,0.0,99.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.19995,0.0,0.0,999.05,1005.25,0.0,0.0,56.95,1011.525,,0.0,0.0,0.0,0.125,302.53198,-35.106003,0.125,276.15,100.0,58456.574,1.625,1,-0.0,B
59890,2023-01-25 16:00:00,6.0,1.261,1174.2,0.0,0.0,544.2,0.0,276.275,0.0,0.0,0.0,0.0,97.950005,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.94995,0.0325,0.25,995.775,1001.94995,0.0,0.0,89.975,1008.15,,0.0,0.0,0.0,0.1,246.6895,-9.84075,0.1,277.375,97.950005,10338.4,5.6,1,-0.0,B
59897,2023-01-25 23:00:00,5.075,1.2795,1295.3,0.0,0.0,545.25,0.0,273.95,0.0,0.0,0.0,0.0,92.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.2,0.0,0.0,1004.875,1011.125,0.0,0.0,81.625,1017.4,,0.0,0.0,0.0,0.0,178.01825,-45.5355,0.05,275.15,92.575,24391.824,4.95,1,-0.0,B
59960,2023-01-29 16:00:00,5.925,1.224,1886.075,0.0,0.0,1363.95,0.0,276.17502,0.0,0.0,0.0,0.0,99.825005,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,978.6,0.09,1.0,965.85,971.85,0.0,0.1,81.05,977.85,,0.0,0.0,0.0,0.4,246.95825,-8.8359995,0.075,280.375,100.0,4687.325,3.95,1,-0.0,B
59880,2023-01-25 06:00:00,6.65,1.2495,1089.475,0.0,0.0,846.6,0.0,277.9,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.45,0.0375,0.75,994.6,1000.7,0.0,0.1,83.375,1006.825,,0.0,0.0,0.0,0.125,109.91675,-11.47,0.45,281.5,100.0,5434.75,5.7,1,-0.0,B
59888,2023-01-25 14:00:00,6.2,1.25375,753.475,125573.4,7.9249997,528.05,0.0,276.875,4.925,73328.9,0.0,2714.8,85.399994,7.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1007.75,0.0,0.0,994.65,1000.775,0.0,0.0,85.8,1006.95,,0.0,0.0,0.0,0.0,220.26599,0.8645,0.0,278.7,85.675,25877.35,5.625,1,1.7520969122671877,B
59920,2023-01-28 00:00:00,4.775,1.268,1051.125,0.0,0.0,889.725,0.0,273.1,0.0,0.0,0.0,0.0,99.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.025,0.0,0.0,996.85,1003.05,0.0,0.0,76.225,1009.25,,0.0,0.0,0.0,0.25,16.47925,-43.99775,0.175,276.55,99.8,7427.3496,4.325,1,-0.0,B
59951,2023-01-29 07:00:00,5.2,1.258,1341.45,0.0,0.0,1082.975,0.0,274.2,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,997.4,0.06,1.0,984.35,990.475,0.0,0.0,85.75,996.625,,0.0,0.0,0.0,0.85,122.365,-4.61225,0.2,276.67502,100.0,3928.1,3.35,1,-0.0,B
59927,2023-01-28 07:00:00,4.975,1.26825,705.55,0.0,0.0,490.375,0.0,273.675,0.0,0.0,0.0,0.0,89.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.375,0.0,0.0,995.175,1001.35,0.0,0.0,82.7,1007.57495,,0.0,0.0,0.0,0.1,122.51075,-4.83675,0.0,275.575,89.7,17190.05,8.225,1,-0.0,B
59948,2023-01-29 04:00:00,5.1,1.26475,1648.55,0.0,0.0,805.325,0.0,273.9,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1002.1,0.0,0.0,989.0,995.2,0.0,0.0,90.575,1001.4,,0.0,0.0,0.0,0.35000002,82.647,-23.869999,0.0,275.75,100.0,5929.95,3.25,1,-0.0,B
59885,2023-01-25 11:00:00,6.6,1.2515,724.05005,234079.4,77.5,501.425,0.0,277.8,37.75,108552.3,4.15,18799.2,99.675,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1007.775,0.015,0.25,994.775,1000.9,0.0,0.0,88.1,1007.0,,0.0,0.0,0.0,0.0,178.13,7.40375,0.0,279.5,99.825005,28578.475,5.35,1,23.235966181456252,B
59938,2023-01-28 18:00:00,4.6,1.2715,976.475,0.0,0.0,566.55,0.0,272.55,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.92505,0.0,0.0,995.725,1001.92505,0.0,0.0,79.1,1008.175,,0.0,0.0,0.0,0.2,273.29776,-22.196,0.1,274.9,100.0,7196.475,6.6499996,1,-0.0,B
59957,2023-01-29 13:00:00,5.625,1.2365,1939.925,291831.5,51.75,921.325,0.0,275.425,8.675,42919.6,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,985.75,0.1125,1.0,972.95,979.05,0.0,0.1,80.95,985.05,,0.0,0.0,0.0,1.85,206.551,5.591,0.125,279.4,100.0,3238.9001,2.475,1,2.024503143903125,B
59929,2023-01-28 09:00:00,4.8,1.2674999,1408.225,29824.6,37.725,520.725,0.0,273.125,22.275,24783.9,3.625,3620.9,88.875,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.7,0.0,0.0,995.5,1001.7,0.0,0.0,78.2,1007.9,,0.0,0.0,0.0,0.075,149.5195,4.42025,0.05,275.7,88.975,13982.15,8.6,1,12.473619422893751,B
59928,2023-01-28 08:00:00,4.875,1.268,750.75,0.0,5.6499996,514.85,0.0,273.375,3.225,0.0,0.0,0.0,90.7,7.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1008.55,0.0,0.0,995.35,1001.525,0.0,0.0,80.65,1007.75,,0.0,0.0,0.0,0.1,135.82275,0.35724998,0.05,275.67502,90.7,13026.5,8.75,1,-0.0,B
59891,2023-01-25 17:00:00,6.0,1.26275,484.0,0.0,0.0,328.575,0.0,276.4,0.0,0.0,0.0,0.0,99.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.075,0.0675,0.75,996.9,1003.05,0.0,0.0,90.4,1009.25,,0.0,0.0,0.0,0.275,259.72226,-16.25275,0.125,276.95,99.45,8827.075,5.375,1,-0.0,B
59904,2023-01-27 07:00:00,3.525,1.30075,2052.475,0.0,0.0,1827.6,0.0,268.85,0.0,0.0,0.0,0.0,99.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.425,0.0,0.0,1010.95,1017.275,0.0,0.0,62.35,1023.65,,0.0,0.0,0.0,0.025,122.65725,-5.0550003,0.05,272.95,100.0,40798.176,3.325,1,-0.0,B
59950,2023-01-29 06:00:00,5.125,1.2595,1746.4,0.0,0.0,1089.075,0.0,274.05,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.9,0.044999998,0.75,985.875,992.0,0.0,0.0,87.075,998.2,,0.0,0.0,0.0,0.75,109.276,-10.64175,0.075,276.475,100.0,4864.5,3.6,1,-0.0,B
59956,2023-01-29 12:00:00,5.5,1.2405,1716.9,338972.1,84.175,944.55,0.0,275.05,11.45,53745.9,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,988.375,0.11,1.0,975.55,981.625,0.0,0.1,80.25,987.7,,0.0,0.0,0.0,1.625,192.33725,7.822,0.1,278.8,100.0,3337.3,2.45,1,3.1726344517625003,B
59954,2023-01-29 10:00:00,5.275,1.2495,1146.725,163360.6,76.6,804.95,0.0,274.45,13.625,32055.9,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,992.55,0.0175,0.25,979.575,985.675,0.0,0.0,79.899994,991.8,,0.0,0.0,0.0,1.05,163.53075,7.34025,0.175,277.625,100.0,4902.9,2.275,1,8.963962604290627,B
59911,2023-01-27 15:00:00,3.25,1.2835,2964.625,27888.0,0.0,1125.375,0.0,267.9,0.0,17405.4,0.0,176.7,97.825,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.525,0.0,0.0,1004.325,1010.575,0.0,0.0,48.5,1016.85,,0.0,0.0,0.0,0.0,233.70975,-3.5297499,0.075,275.35,100.0,59759.75,2.55,1,-0.0,B
59898,2023-01-27 01:00:00,4.4,1.30325,3933.075,0.0,0.0,2460.05,0.0,271.825,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.15,0.0,0.0,1014.575,1020.95,0.0,0.0,81.9,1027.325,,0.0,0.0,0.0,0.1,35.63,-41.30025,0.0,272.8,100.0,41644.773,3.15,1,-0.0,B
59942,2023-01-28 22:00:00,4.875,1.27025,1037.0,0.0,0.0,454.8,0.0,273.3,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.4,0.0,0.0,995.15,1001.35,0.0,0.0,84.2,1007.6,,0.0,0.0,0.0,0.1,338.01575,-43.375,0.1,274.9,100.0,9510.55,5.775,1,-0.0,B
59884,2023-01-25 10:00:00,6.6,1.252,888.5,124248.6,61.9,549.55,0.0,277.82498,28.4,60926.1,6.325,8147.3,98.55,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1007.9,0.085,1.0,994.9,1001.0,0.0,0.0,89.5,1007.15,,0.0,0.0,0.0,0.0,163.86176,6.355,0.075,279.25,99.5,13325.7,4.95,1,32.774856971625,B
59913,2023-01-27 17:00:00,3.4250002,1.281,1600.5,0.0,0.0,1224.0,0.0,268.55,0.0,0.0,0.0,0.0,99.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.375,0.0,0.0,1002.2,1008.44995,0.0,0.0,52.2,1014.725,,0.0,0.0,0.0,0.0,259.86774,-15.762,0.1,275.8,100.0,59050.25,1.575,1,-0.0,B
59914,2023-01-27 18:00:00,3.525,1.27875,2022.6,0.0,0.0,1237.05,0.0,268.95,0.0,0.0,0.0,0.0,99.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.44995,0.0,0.0,1001.225,1007.475,0.0,0.0,54.15,1013.75,,0.0,0.0,0.0,0.0,273.212,-22.446,0.1,275.725,100.0,59026.324,1.45,1,-0.0,B
59889,2023-01-25 15:00:00,6.025,1.2574999,1065.2251,20066.6,0.0,553.9,0.0,276.45,0.0,20353.9,0.0,0.0,92.975006,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.2,0.0975,0.75,995.075,1001.2,0.0,0.0,87.15,1007.375,,0.0,0.0,0.0,0.05,233.616,-4.03075,0.075,278.05,92.975006,27534.824,5.45,1,-0.0,B
59901,2023-01-27 04:00:00,3.875,1.3025,3545.4,0.0,0.0,2580.475,0.0,270.15,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.375,0.0,0.0,1012.9,1019.25,0.0,0.0,70.7,1025.625,,0.0,0.0,0.0,0.1,83.002754,-24.28825,0.0,272.67502,100.0,28145.6,3.5,1,-0.0,B
59879,2023-01-25 05:00:00,6.3,1.2525,1372.725,0.0,0.0,1183.25,0.0,277.15,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006.95,0.0,0.0,994.15,1000.25,0.0,0.1,83.475,1006.35,,0.0,0.0,0.0,0.1,96.8415,-17.98525,0.325,281.67502,100.0,7754.125,4.15,1,-0.0,B
59934,2023-01-28 14:00:00,4.6499996,1.27,1114.1499,157054.5,12.425,593.6,0.0,272.675,5.3999996,71714.0,0.0,5570.8,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1008.675,0.02,0.5,995.475,1001.675,0.0,0.0,77.875,1007.9,,0.0,0.0,0.0,0.32500002,220.3525,1.6315,0.1,275.2,100.0,6732.75,7.5,1,6.446109484465625,B
59905,2023-01-27 09:00:00,3.4,1.297,1770.9,26192.8,35.1,1534.35,0.0,268.275,13.8,17712.3,0.025,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1023.375,0.0,0.0,1009.925,1016.275,0.0,0.0,55.725,1022.625,,0.0,0.0,0.0,0.15,149.627,4.1809998,0.15,273.34998,100.0,34928.625,2.85,1,4.625587654890625,B
59921,2023-01-28 01:00:00,5.1499996,1.2685001,963.55,0.0,0.0,625.05005,0.0,274.15,0.0,0.0,0.0,0.0,97.775,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.9,0.052500002,0.75,996.65,1002.85,0.0,0.0,83.075,1009.07495,,0.0,0.0,0.0,0.1,35.47575,-41.065002,0.1,276.075,99.0,10213.425,5.0,1,-0.0,B
59926,2023-01-28 06:00:00,5.125,1.26775,749.675,0.0,0.0,475.75,0.0,274.05,0.0,0.0,0.0,0.0,95.775,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.375,0.0,0.0,995.15,1001.325,0.0,0.0,84.475,1007.57495,,0.0,0.0,0.0,0.1,109.43525,-10.8585,0.05,275.7,95.775,13795.125,7.15,1,-0.0,B
59902,2023-01-27 05:00:00,3.75,1.30275,2598.5498,0.0,0.0,2472.65,0.0,269.7,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.775,0.0,0.0,1012.25,1018.6,0.0,0.0,67.325,1025.0,,0.0,0.0,0.0,0.1,96.49925,-17.593,0.0,272.7,100.0,26526.725,3.25,1,-0.0,B
60020,2023-02-01 04:00:00,2.4,1.289,4613.25,0.0,0.0,3574.525,0.0,264.0,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.75,0.0,0.0,977.4,983.65,0.0,0.0,76.1,989.95,,0.0,0.0,0.0,0.0,82.12,-23.194,0.0,270.075,100.0,48441.5,2.175,1,-0.0,B
60017,2023-02-01 01:00:00,2.4,1.2895,4478.175,0.0,0.0,4078.65,0.0,264.34998,0.0,0.0,0.0,0.0,99.850006,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.2,0.0,0.0,976.95,983.2,0.0,0.0,76.9,989.5,,0.0,0.0,0.0,0.0,34.88975,-40.06225,0.0,270.84998,100.0,47360.477,1.55,1,-0.0,B
60045,2023-02-02 05:00:00,3.7,1.28825,3709.3,0.0,0.0,872.0,0.0,269.55,0.0,0.0,0.0,0.0,78.425,7.0,2.3,1.9,2.3,2.3,2.3,0.0,1.0,1009.625,0.0275,0.75,996.3,1002.55,0.0,0.0,79.75,1008.9,,0.0,0.0,0.0,0.075,95.485,-16.262249,0.0,272.45,78.425,21135.75,3.85,1,-0.0,B
